order_id,customer_id,product_id,order_date,quantity,status
ORD002571,CUST06151,PROD0029,2024-08-31,1,
ORD002572,CUST00885,PROD0048,2022-09-14,1,
ORD002573,CUST05747,PROD0086,2024-09-22,4,Completed
ORD002574,CUST06343,PROD0032,2024-03-03,5,Cancelled
ORD002575,CUST02590,PROD0082,2023-02-09,5,Pending
ORD002576,CUST08758,PROD0079,11-02-1999,3,
ORD002577,CUST08665,PROD0047,2025-02-11,1,
ORD002578,CUST04100,PROD0059,2022-09-22,1,
ORD002579,CUST02267,PROD0068,22-11-1993,5,Cancelled
ORD002580,CUST08172,PROD0035,2023-04-18,1,Cancelled
ORD002581,CUST08947,PROD0097,2023-10-05,1,Completed
ORD002582,CUST06323,PROD0088,2024-12-16,2,Cancelled
ORD002583,CUST03376,PROD0059,2024-08-15,4,
ORD002584,CUST05167,PROD0094,2025-04-19,1,Completed
ORD002585,CUST06682,PROD0026,2025-07-27,4,Cancelled
ORD002586,CUST06902,PROD0048,2023-03-20,3,Completed
ORD002587,CUST01261,PROD0085,2024-02-28,3,Cancelled
ORD002588,CUST05671,PROD0092,2025-08-08,4,Pending
ORD002589,CUST07643,PROD0057,2023-04-23,3,Cancelled
ORD002590,CUST02218,PROD0026,2024-03-05,5,Cancelled
ORD002591,CUST01663,PROD0071,2025-04-11,5,Pending
ORD002592,CUST02236,PROD0006,18-07-1994,3,
ORD002593,CUST01808,PROD0039,2025-05-13,3,Cancelled
ORD002594,CUST00888,PROD0067,2023-11-26,4,Completed
ORD002595,CUST06771,PROD0062,2024-02-07,3,Completed
ORD002596,CUST05071,PROD0030,2024-01-19,4,Completed
ORD002597,CUST05499,PROD0098,2024-04-20,1,Cancelled
ORD002598,CUST09639,PROD0033,2024-07-18,3,Cancelled
ORD002599,CUST09037,PROD0017,2025-03-03,1,Pending
ORD002600,CUST05023,PROD0003,2024-04-07,1,Pending
ORD002601,CUST06027,PROD0044,07-11-1984,5,
ORD002602,CUST00129,PROD0095,2023-01-29,5,Completed
ORD002603,CUST05352,PROD0053,2023-02-11,2,Cancelled
ORD002604,CUST03832,PROD0091,2024-09-24,3,Completed
ORD002605,CUST07568,PROD0068,2024-09-27,3,
ORD002606,CUST06295,PROD0093,2023-02-07,3,Pending
ORD002607,CUST09357,PROD0079,12-06-1987,1,
ORD002608,CUST04866,PROD0032,2024-12-30,5,Cancelled
ORD002609,CUST01725,PROD0020,2022-11-19,5,
ORD002610,CUST00830,PROD0024,2022-10-27,2,
ORD002611,CUST08873,PROD0009,05-12-1996,4,Cancelled
ORD002612,CUST07942,PROD0091,2024-07-18,1,Completed
ORD002613,CUST00360,PROD0085,2024-10-14,2,
ORD002614,CUST01483,PROD0055,2023-01-05,3,Completed
ORD002615,CUST00370,PROD0040,2024-07-04,2,Completed
ORD002616,CUST09450,PROD0084,2023-10-10,5,Pending
ORD002617,CUST03521,PROD0062,2023-01-17,2,Completed
ORD002618,CUST06657,PROD0019,2023-11-19,2,
ORD002619,CUST07170,PROD0015,2023-09-29,3,Cancelled
ORD002620,CUST05825,PROD0002,2024-05-04,4,Cancelled
ORD002621,CUST06177,PROD0078,2024-11-27,1,Pending
ORD002622,CUST09322,PROD0082,2023-03-08,5,
ORD002623,CUST05101,PROD0027,2023-02-19,2,Completed
ORD002624,CUST09364,PROD0100,2025-03-07,1,Pending
ORD002625,CUST08928,PROD0018,2023-07-02,5,
ORD002626,CUST01995,PROD0022,2023-02-16,4,Completed
ORD002627,CUST01054,PROD0016,2023-11-24,2,Cancelled
ORD002628,CUST03134,PROD0042,2023-03-26,1,Completed
ORD002629,CUST01786,PROD0081,2025-02-22,4,
ORD002630,CUST09031,PROD0016,2024-12-07,5,Completed
ORD002631,CUST05074,PROD0073,2023-09-05,5,Pending
ORD002632,CUST05940,PROD0061,15-07-2007,3,Pending
ORD002633,CUST01039,PROD0091,2024-11-06,3,Completed
ORD002634,CUST04291,PROD0040,2023-03-05,4,
ORD002635,CUST06171,PROD0034,2024-02-11,3,Cancelled
ORD002636,CUST03201,PROD0048,2025-04-28,4,Cancelled
ORD002637,CUST07482,PROD0004,2024-03-02,2,Pending
ORD002638,CUST05286,PROD0024,24-10-1986,2,Pending
ORD002639,CUST02398,PROD0033,2024-09-28,4,Completed
ORD002640,CUST01549,PROD0008,2025-03-17,5,Pending
ORD002641,CUST00247,PROD0063,2024-09-03,2,Completed
ORD002642,CUST05835,PROD0029,2022-12-04,5,Pending
ORD002643,CUST03639,PROD0093,2024-08-12,2,
ORD002644,CUST03726,PROD0012,2023-05-22,5,Pending
ORD002645,CUST02382,PROD0021,2024-08-01,2,Cancelled
ORD002646,CUST02047,PROD0033,2023-05-06,1,Pending
ORD002647,CUST02455,PROD0047,2023-11-14,1,
ORD002648,CUST04798,PROD0066,2024-08-13,1,Cancelled
ORD002649,CUST08326,PROD0018,2025-05-13,2,
ORD002650,CUST03702,PROD0067,2023-09-12,1,Cancelled
ORD002651,CUST06175,PROD0007,2024-04-13,3,Cancelled
ORD002652,CUST01903,PROD0045,2025-07-04,4,Pending
ORD002653,CUST01837,PROD0091,2023-09-23,1,Cancelled
ORD002654,CUST04393,PROD0079,2022-11-25,2,
ORD002655,CUST06951,PROD0062,2023-02-04,3,Completed
ORD002656,CUST00153,PROD0048,2023-04-01,4,Cancelled
ORD002657,CUST09717,PROD0035,13-09-1998,4,Completed
ORD002658,CUST09131,PROD0063,2023-11-21,1,Pending
ORD002659,CUST02322,PROD0016,2025-01-28,2,Cancelled
ORD002660,CUST03289,PROD0039,2022-10-28,5,Cancelled
ORD002661,CUST06802,PROD0090,2024-12-01,2,
ORD002662,CUST07560,PROD0094,2024-10-27,1,
ORD002663,CUST08032,PROD0043,2022-09-29,3,Cancelled
ORD002664,CUST01757,PROD0004,2024-10-06,1,
ORD002665,CUST00124,PROD0004,2023-09-07,4,Completed
ORD002666,CUST09281,PROD0061,2024-07-26,1,Pending
ORD002667,CUST07245,PROD0049,2024-11-15,4,Completed
ORD002668,CUST02430,PROD0021,2023-05-24,1,
ORD002669,CUST06115,PROD0088,2024-07-02,1,Completed
ORD002670,CUST02467,PROD0048,2023-02-24,3,
ORD002671,CUST01002,PROD0055,2023-11-08,1,Cancelled
ORD002672,CUST04225,PROD0029,2022-10-11,4,
ORD002673,CUST05236,PROD0070,13-02-2015,2,Completed
ORD002674,CUST07239,PROD0056,2024-02-03,1,Completed
ORD002675,CUST08165,PROD0059,2024-09-28,3,Cancelled
ORD002676,CUST08781,PROD0094,10-04-2010,1,
ORD002677,CUST01203,PROD0021,2024-02-07,3,Completed
ORD002678,CUST05081,PROD0055,2023-04-21,2,Cancelled
ORD002679,CUST05677,PROD0010,2022-11-07,4,Cancelled
ORD002680,CUST06609,PROD0058,2022-10-28,4,Pending
ORD002681,CUST00715,PROD0023,2023-09-16,3,Pending
ORD002682,CUST05995,PROD0017,2024-05-25,2,Pending
ORD002683,CUST06376,PROD0059,2022-11-15,3,Pending
ORD002684,CUST05522,PROD0031,2025-01-26,5,
ORD002685,CUST03752,PROD0042,2024-07-16,5,Cancelled
ORD002686,CUST08177,PROD0053,2023-06-08,5,Cancelled
ORD002687,CUST06944,PROD0038,2025-05-04,4,Pending
ORD002688,CUST07517,PROD0073,2025-02-07,2,Cancelled
ORD002689,CUST01929,PROD0094,2025-07-16,2,Completed
ORD002690,CUST02278,PROD0042,2024-12-22,2,Completed
ORD002691,CUST06336,PROD0074,2023-11-07,2,Completed
ORD002692,CUST06400,PROD0089,2024-05-11,5,Cancelled
ORD002693,CUST02993,PROD0055,2022-11-30,4,Pending
ORD002694,CUST09302,PROD0073,2023-05-07,1,Completed
ORD002695,CUST05016,PROD0015,2023-05-27,2,
ORD002696,CUST05353,PROD0065,2024-05-23,4,Completed
ORD002697,CUST06882,PROD0036,2022-10-19,2,Completed
ORD002698,CUST00360,PROD0040,2024-07-24,1,
ORD002699,CUST03508,PROD0068,2024-10-07,4,Pending
ORD002700,CUST03443,PROD0096,2023-11-06,4,Cancelled
ORD002701,CUST06577,PROD0024,2023-04-04,5,
ORD002702,CUST02688,PROD0061,2024-12-17,4,Completed
ORD002703,CUST02506,PROD0049,2023-05-11,3,
ORD002704,CUST06366,PROD0048,2023-06-21,4,Completed
ORD002705,CUST07337,PROD0056,2025-04-06,5,
ORD002706,CUST01610,PROD0030,08-03-2005,3,
ORD002707,CUST06610,PROD0018,2023-11-22,1,Completed
ORD002708,CUST02853,PROD0033,28-02-2014,4,Pending
ORD002709,CUST02535,PROD0027,2024-11-20,4,Pending
ORD002710,CUST06262,PROD0018,2024-01-12,1,Pending
ORD002711,CUST02773,PROD0070,2023-04-24,1,Completed
ORD002712,CUST04130,PROD0001,2023-11-04,1,Completed
ORD002713,CUST08141,PROD0029,27-04-1983,5,Pending
ORD002714,CUST04025,PROD0086,2025-05-03,3,Completed
ORD002715,CUST06913,PROD0023,2023-08-26,3,Completed
ORD002716,CUST02316,PROD0035,2025-05-13,2,
ORD002717,CUST06429,PROD0034,2022-12-07,5,Cancelled
ORD002718,CUST05195,PROD0034,2023-09-02,3,Pending
ORD002719,CUST04337,PROD0083,2024-07-13,3,Cancelled
ORD002720,CUST06784,PROD0022,2024-09-15,5,Pending
ORD002721,CUST06423,PROD0021,2025-04-13,3,Cancelled
ORD002722,CUST03447,PROD0035,2024-11-30,4,
ORD002723,CUST06340,PROD0049,2024-04-12,5,Pending
ORD002724,CUST08461,PROD0042,09-12-2001,4,Completed
ORD002725,CUST02991,PROD0050,2024-08-20,1,Completed
ORD002726,CUST05599,PROD0100,2023-09-09,4,
ORD002727,CUST02835,PROD0067,2025-03-04,5,Completed
ORD002728,CUST09802,PROD0028,22-01-2023,2,Completed
ORD002729,CUST02359,PROD0049,2024-08-30,4,Pending
ORD002730,CUST03934,PROD0062,2023-12-29,5,Pending
ORD002731,CUST01479,PROD0094,2023-04-28,4,
ORD002732,CUST05774,PROD0061,2025-05-18,5,Cancelled
ORD002733,CUST04867,PROD0029,2024-01-26,3,Cancelled
ORD002734,CUST09102,PROD0052,2023-03-20,2,Cancelled
ORD002735,CUST01670,PROD0038,2025-05-16,4,
ORD002736,CUST02065,PROD0039,2025-07-30,4,Pending
ORD002737,CUST02339,PROD0038,07-04-1987,1,Cancelled
ORD002738,CUST09742,PROD0082,2023-01-17,2,Cancelled
ORD002739,CUST00681,PROD0020,2022-09-12,4,Completed
ORD002740,CUST02940,PROD0079,2023-12-15,2,Completed
ORD002741,CUST06664,PROD0076,30-12-1996,5,
ORD002742,CUST04476,PROD0046,2023-05-30,4,Pending
ORD002743,CUST02838,PROD0016,2025-08-15,4,Pending
ORD002744,CUST05724,PROD0002,2023-06-19,3,Completed
ORD002745,CUST03731,PROD0096,2023-06-10,2,Completed
ORD002746,CUST05668,PROD0071,2023-12-29,2,Completed
ORD002747,CUST00201,PROD0097,2022-12-17,3,Pending
ORD002748,CUST01599,PROD0054,31-07-2022,4,Completed
ORD002749,CUST05104,PROD0010,2024-10-15,1,
ORD002750,CUST06765,PROD0008,2022-11-19,4,
ORD002751,CUST09161,PROD0057,2025-04-07,1,Pending
ORD002752,CUST00901,PROD0051,13-02-2002,5,Cancelled
ORD002753,CUST06768,PROD0038,2024-06-18,3,
ORD002754,CUST00810,PROD0014,07-11-1981,5,
ORD002755,CUST01090,PROD0022,2024-01-18,5,Cancelled
ORD002756,CUST00845,PROD0097,28-08-1987,5,
ORD002757,CUST06245,PROD0045,2022-11-03,2,Cancelled
ORD002758,CUST08265,PROD0042,2024-06-22,4,Completed
ORD002759,CUST03887,PROD0016,2024-04-09,1,Cancelled
ORD002760,CUST04343,PROD0049,2024-01-24,4,
ORD002761,CUST01483,PROD0080,2023-03-06,5,Completed
ORD002762,CUST03349,PROD0060,2022-11-22,5,Completed
ORD002763,CUST04887,PROD0089,2022-10-06,5,
ORD002764,CUST07562,PROD0041,2023-12-25,3,
ORD002765,CUST01908,PROD0066,2022-12-08,1,Cancelled
ORD002766,CUST06066,PROD0050,2024-03-26,3,Pending
ORD002767,CUST09323,PROD0084,2023-09-09,5,
ORD002768,CUST04546,PROD0056,2024-12-25,1,Completed
ORD002769,CUST01244,PROD0089,2024-07-25,3,Cancelled
ORD002770,CUST00929,PROD0071,2023-04-15,5,
ORD002771,CUST08153,PROD0023,2023-06-20,4,Cancelled
ORD002772,CUST01308,PROD0021,2024-02-13,4,Pending
ORD002773,CUST09532,PROD0079,2022-12-05,3,Cancelled
ORD002774,CUST03840,PROD0030,2022-09-25,5,
ORD002775,CUST04404,PROD0082,2025-04-04,2,Completed
ORD002776,CUST06144,PROD0095,2023-07-21,1,Pending
ORD002777,CUST08672,PROD0054,2025-02-03,3,Pending
ORD002778,CUST08594,PROD0100,17-12-1993,5,Pending
ORD002779,CUST04288,PROD0031,2024-10-25,2,
ORD002780,CUST08729,PROD0014,2024-06-28,5,Cancelled
ORD002781,CUST03420,PROD0096,2022-10-03,2,Cancelled
ORD002782,CUST09380,PROD0092,2023-04-03,5,Cancelled
ORD002783,CUST09915,PROD0001,2023-12-06,5,Cancelled
ORD002784,CUST07050,PROD0040,2025-06-12,5,Pending
ORD002785,CUST00662,PROD0067,2023-02-12,4,Cancelled
ORD002786,CUST03202,PROD0054,2025-04-14,2,Pending
ORD002787,CUST06296,PROD0012,2024-11-03,5,
ORD002788,CUST09821,PROD0022,2025-02-07,5,
ORD002789,CUST07457,PROD0020,2023-01-07,5,Cancelled
ORD002790,CUST03484,PROD0080,2023-12-25,1,Pending
ORD002791,CUST01143,PROD0033,2023-05-20,2,Cancelled
ORD002792,CUST07462,PROD0074,2024-10-09,5,Pending
ORD002793,CUST01165,PROD0034,2025-06-26,5,Completed
ORD002794,CUST01745,PROD0087,2023-01-30,5,Pending
ORD002795,CUST06515,PROD0064,2023-09-08,1,
ORD002796,CUST00389,PROD0043,2024-05-10,5,Completed
ORD002797,CUST05292,PROD0077,2022-10-03,5,Cancelled
ORD002798,CUST01495,PROD0021,2024-08-28,3,Pending
ORD002799,CUST05674,PROD0075,2023-11-18,5,
ORD002800,CUST08640,PROD0011,2024-07-08,4,Completed
ORD002801,CUST07384,PROD0034,2024-05-03,2,Cancelled
ORD002802,CUST06537,PROD0007,2024-12-05,1,Cancelled
ORD002803,CUST05664,PROD0089,2025-06-13,3,Pending
ORD002804,CUST02897,PROD0091,2023-03-25,4,Completed
ORD002805,CUST09564,PROD0071,2024-05-24,1,
ORD002806,CUST06537,PROD0011,2025-07-26,3,Completed
ORD002807,CUST03000,PROD0079,2023-12-30,3,Completed
ORD002808,CUST03347,PROD0004,2022-12-12,5,Pending
ORD002809,CUST04491,PROD0074,2022-10-06,1,Completed
ORD002810,CUST03841,PROD0014,2023-05-01,5,Cancelled
ORD002811,CUST06696,PROD0084,2024-11-19,5,Completed
ORD002812,CUST03415,PROD0032,2023-07-03,3,
ORD002813,CUST09849,PROD0017,2025-06-29,5,Pending
ORD002814,CUST07350,PROD0029,2024-09-21,1,Pending
ORD002815,CUST05066,PROD0011,17-12-2013,4,Completed
ORD002816,CUST08093,PROD0070,2024-04-25,3,Completed
ORD002817,CUST02748,PROD0058,2025-04-02,3,
ORD002818,CUST09190,PROD0023,2025-04-29,3,Completed
ORD002819,CUST08907,PROD0068,2023-12-22,2,Completed
ORD002820,CUST04529,PROD0097,2024-04-21,4,Cancelled
ORD002821,CUST01867,PROD0027,2022-09-02,4,
ORD002822,CUST07864,PROD0033,2022-11-21,2,Completed
ORD002823,CUST04751,PROD0061,2024-10-23,1,Pending
ORD002824,CUST09329,PROD0067,2024-06-23,4,Cancelled
ORD002825,CUST08782,PROD0044,17-11-2006,2,Pending
ORD002826,CUST06469,PROD0075,2024-05-09,3,Pending
ORD002827,CUST08639,PROD0079,2023-01-03,5,Pending
ORD002828,CUST01456,PROD0055,2025-03-10,4,Pending
ORD002829,CUST02160,PROD0079,2025-07-08,4,
ORD002830,CUST03490,PROD0004,2024-05-09,3,Pending
ORD002831,CUST06210,PROD0092,2025-07-09,2,Completed
ORD002832,CUST00043,PROD0026,2025-05-12,1,Pending
ORD002833,CUST03176,PROD0077,2024-02-04,3,
ORD002834,CUST03607,PROD0077,2023-05-25,1,
ORD002835,CUST06425,PROD0029,2023-06-29,1,Pending
ORD002836,CUST06540,PROD0080,2023-07-25,1,Cancelled
ORD002837,CUST00149,PROD0036,2025-04-24,5,Cancelled
ORD002838,CUST09010,PROD0037,2023-03-09,5,Completed
ORD002839,CUST04791,PROD0010,21-09-1976,5,Completed
ORD002840,CUST09545,PROD0002,2023-03-17,2,Completed
ORD002841,CUST07270,PROD0013,2024-11-12,1,
ORD002842,CUST06500,PROD0073,01-09-2018,3,Completed
ORD002843,CUST06853,PROD0046,2025-04-07,1,Pending
ORD002844,CUST04829,PROD0016,2024-07-06,3,Cancelled
ORD002845,CUST01581,PROD0032,2023-01-19,3,
ORD002846,CUST04997,PROD0012,2025-06-20,3,
ORD002847,CUST09979,PROD0021,2023-02-23,1,Cancelled
ORD002848,CUST06419,PROD0050,07-04-2015,3,Cancelled
ORD002849,CUST09707,PROD0001,2025-03-29,1,Completed
ORD002850,CUST07842,PROD0046,2022-10-27,5,Completed
ORD002851,CUST01275,PROD0001,2023-09-10,3,Cancelled
ORD002852,CUST03871,PROD0024,2024-11-05,1,Completed
ORD002853,CUST08538,PROD0046,2022-10-21,2,
ORD002854,CUST09212,PROD0097,2024-06-28,5,Pending
ORD002855,CUST09401,PROD0024,2023-11-04,5,Cancelled
ORD002856,CUST06780,PROD0057,2024-05-09,2,Completed
ORD002857,CUST08777,PROD0086,2025-05-15,1,
ORD002858,CUST08012,PROD0058,2024-01-05,3,Completed
ORD002859,CUST07127,PROD0092,2024-09-14,4,Completed
ORD002860,CUST06046,PROD0013,2023-08-30,2,Pending
ORD002861,CUST03963,PROD0028,2023-11-10,4,Completed
ORD002862,CUST00019,PROD0053,2024-06-09,2,Completed
ORD002863,CUST05801,PROD0013,2024-10-03,4,Completed
ORD002864,CUST00062,PROD0051,2024-12-02,5,Pending
ORD002865,CUST04914,PROD0010,30-05-2001,4,Cancelled
ORD002866,CUST02752,PROD0053,2022-09-14,5,Pending
ORD002867,CUST04917,PROD0039,2023-01-18,4,Pending
ORD002868,CUST06067,PROD0050,2025-06-03,1,
ORD002869,CUST04646,PROD0046,2023-05-27,4,Cancelled
ORD002870,CUST03316,PROD0022,2023-10-07,5,Pending
ORD002871,CUST04388,PROD0055,2023-04-11,2,Completed
ORD002872,CUST09236,PROD0020,2025-02-23,2,Cancelled
ORD002873,CUST01063,PROD0055,2024-09-30,1,Cancelled
ORD002874,CUST02404,PROD0057,2025-04-13,1,Pending
ORD002875,CUST08520,PROD0046,2024-08-03,5,Cancelled
ORD002876,CUST08430,PROD0055,2024-05-19,3,Completed
ORD002877,CUST06757,PROD0062,2023-03-29,5,
ORD002878,CUST00574,PROD0057,11-09-1999,1,
ORD002879,CUST07392,PROD0082,2025-01-27,3,Cancelled
ORD002880,CUST01581,PROD0087,2023-03-13,2,Completed
ORD002881,CUST05347,PROD0017,2025-07-28,3,Completed
ORD002882,CUST06828,PROD0069,05-09-1981,1,Completed
ORD002883,CUST09285,PROD0097,2025-03-12,3,Cancelled
ORD002884,CUST08854,PROD0048,2023-03-19,2,Cancelled
ORD002885,CUST07170,PROD0010,2025-03-13,3,Pending
ORD002886,CUST04128,PROD0059,2023-05-11,2,
ORD002887,CUST08176,PROD0048,2025-03-02,3,Pending
ORD002888,CUST09242,PROD0015,2023-12-05,5,Completed
ORD002889,CUST06440,PROD0019,2023-05-07,2,Pending
ORD002890,CUST09081,PROD0016,15-04-1998,2,Completed
ORD002891,CUST05641,PROD0055,2024-08-06,2,Pending
ORD002892,CUST04442,PROD0100,2024-08-07,4,Pending
ORD002893,CUST08341,PROD0057,2023-11-09,1,Pending
ORD002894,CUST01804,PROD0083,2023-06-06,3,Cancelled
ORD002895,CUST06026,PROD0047,2023-06-11,2,Cancelled
ORD002896,CUST00266,PROD0012,2022-12-20,3,Pending
ORD002897,CUST03528,PROD0085,2025-02-28,5,
ORD002898,CUST02136,PROD0038,2023-09-08,3,Pending
ORD002899,CUST02961,PROD0001,2024-02-07,4,Cancelled
ORD002900,CUST04729,PROD0002,2022-10-25,3,
ORD002901,CUST01216,PROD0086,2025-07-20,5,Completed
ORD002902,CUST07739,PROD0085,2024-11-15,1,Pending
ORD002903,CUST00412,PROD0082,2025-08-27,4,Pending
ORD002904,CUST07977,PROD0045,2024-01-17,5,Pending
ORD002905,CUST06034,PROD0076,2023-01-24,5,Completed
ORD002906,CUST01474,PROD0095,2024-08-18,5,Completed
ORD002907,CUST09279,PROD0021,2024-05-23,2,Pending
ORD002908,CUST00377,PROD0079,2024-11-03,4,Completed
ORD002909,CUST04488,PROD0059,2023-10-20,5,
ORD002910,CUST06233,PROD0046,2024-08-20,1,Cancelled
ORD002911,CUST08569,PROD0058,2024-06-22,5,Completed
ORD002912,CUST07126,PROD0097,2024-05-01,4,Pending
ORD002913,CUST06207,PROD0062,2023-04-25,4,
ORD002914,CUST00806,PROD0018,2024-08-09,5,
ORD002915,CUST09400,PROD0039,2024-08-16,2,
ORD002916,CUST04121,PROD0077,2025-06-05,1,Pending
ORD002917,CUST02331,PROD0066,2024-04-23,2,Cancelled
ORD002918,CUST09876,PROD0081,2023-12-25,4,Completed
ORD002919,CUST05412,PROD0005,2024-10-29,2,Cancelled
ORD002920,CUST06637,PROD0085,2022-11-08,4,Completed
ORD002921,CUST04908,PROD0098,2023-11-27,5,
ORD002922,CUST06381,PROD0064,2025-03-21,2,Cancelled
ORD002923,CUST05874,PROD0027,26-03-1975,3,Cancelled
ORD002924,CUST00758,PROD0021,2023-04-27,4,Cancelled
ORD002925,CUST08086,PROD0005,2024-06-04,4,Cancelled
ORD002926,CUST02529,PROD0024,02-12-2015,3,
ORD002927,CUST00377,PROD0045,2024-08-18,3,Pending
ORD002928,CUST07982,PROD0021,16-02-2016,5,
ORD002929,CUST07408,PROD0049,2023-09-01,2,Completed
ORD002930,CUST07463,PROD0022,2022-12-07,4,Pending
ORD002931,CUST03594,PROD0031,2024-12-09,1,Pending
ORD002932,CUST04815,PROD0070,2025-07-08,4,Cancelled
ORD002933,CUST00688,PROD0077,2024-03-23,5,Pending
ORD002934,CUST05834,PROD0025,2023-12-11,1,Completed
ORD002935,CUST04281,PROD0020,2023-09-18,3,Pending
ORD002936,CUST03585,PROD0078,2022-10-17,4,
ORD002937,CUST07052,PROD0061,2023-09-25,4,Cancelled
ORD002938,CUST01753,PROD0020,2025-01-02,1,Completed
ORD002939,CUST06713,PROD0014,2025-07-20,1,Pending
ORD002940,CUST08648,PROD0073,2024-03-22,3,Cancelled
ORD002941,CUST08489,PROD0053,2023-10-27,1,
ORD002942,CUST04984,PROD0081,2023-01-05,3,Completed
ORD002943,CUST01658,PROD0072,21-06-2016,5,Cancelled
ORD002944,CUST01821,PROD0052,04-03-2022,3,Pending
ORD002945,CUST03991,PROD0076,04-06-1985,5,Cancelled
ORD002946,CUST08603,PROD0063,2025-08-18,2,Cancelled
ORD002947,CUST00527,PROD0090,2025-08-01,2,Pending
ORD002948,CUST03384,PROD0055,2022-11-25,4,Cancelled
ORD002949,CUST05876,PROD0072,2024-02-29,5,Completed
ORD002950,CUST03658,PROD0073,2024-10-29,5,
ORD002951,CUST09158,PROD0011,2024-06-22,1,Cancelled
ORD002952,CUST04116,PROD0089,2022-12-17,2,Cancelled
ORD002953,CUST08009,PROD0050,2022-11-30,5,Cancelled
ORD002954,CUST00523,PROD0046,2024-01-29,3,Pending
ORD002955,CUST04325,PROD0002,29-11-2005,5,Completed
ORD002956,CUST09956,PROD0047,2025-01-26,4,Cancelled
ORD002957,CUST03226,PROD0094,2024-01-05,1,Completed
ORD002958,CUST04098,PROD0043,2023-11-29,1,Pending
ORD002959,CUST05141,PROD0017,2023-07-17,1,Completed
ORD002960,CUST07188,PROD0070,2023-10-09,4,
ORD002961,CUST02400,PROD0025,2022-10-09,4,
ORD002962,CUST02707,PROD0074,2023-01-13,4,
ORD002963,CUST00998,PROD0004,2023-07-21,4,Completed
ORD002964,CUST02493,PROD0063,2024-02-04,2,
ORD002965,CUST03036,PROD0062,2025-04-16,1,Pending
ORD002966,CUST03610,PROD0051,2023-08-27,4,Pending
ORD002967,CUST01743,PROD0050,2025-05-19,1,
ORD002968,CUST03353,PROD0035,2025-05-19,2,Cancelled
ORD002969,CUST02516,PROD0062,21-11-1998,4,Cancelled
ORD002970,CUST08660,PROD0004,2024-02-29,2,Cancelled
ORD002971,CUST09494,PROD0046,29-11-1976,1,Pending
ORD002972,CUST05076,PROD0099,2025-03-21,5,Completed
ORD002973,CUST08032,PROD0011,2025-07-03,2,Cancelled
ORD002974,CUST04231,PROD0093,2024-03-07,5,Completed
ORD002975,CUST00803,PROD0044,2022-11-03,5,Completed
ORD002976,CUST04161,PROD0082,2024-04-16,1,Completed
ORD002977,CUST09206,PROD0078,2024-10-12,3,Completed
ORD002978,CUST02438,PROD0016,2023-10-22,3,
ORD002979,CUST00332,PROD0025,2025-03-01,2,
ORD002980,CUST07133,PROD0042,2022-12-18,4,
ORD002981,CUST08308,PROD0028,2023-11-14,2,Pending
ORD002982,CUST03946,PROD0068,2024-03-18,3,Cancelled
ORD002983,CUST02039,PROD0034,2023-11-09,5,Cancelled
ORD002984,CUST09277,PROD0013,2023-08-11,4,
ORD002985,CUST01025,PROD0047,2024-03-03,5,
ORD002986,CUST03014,PROD0025,2022-12-13,5,Pending
ORD002987,CUST07878,PROD0066,2023-04-16,4,
ORD002988,CUST05378,PROD0047,2024-12-16,2,Completed
ORD002989,CUST01483,PROD0004,2022-12-20,5,
ORD002990,CUST01179,PROD0083,2025-03-19,5,Pending
ORD002991,CUST00687,PROD0065,2025-08-17,1,Pending
ORD002992,CUST07215,PROD0075,2024-10-13,4,Pending
ORD002993,CUST05444,PROD0035,2025-05-23,1,Pending
ORD002994,CUST00256,PROD0094,02-08-2015,5,Pending
ORD002995,CUST08892,PROD0007,2022-09-10,5,Completed
ORD002996,CUST09725,PROD0083,2025-02-16,5,Completed
ORD002997,CUST05365,PROD0071,2023-07-29,2,Completed
ORD002998,CUST07395,PROD0007,2023-10-15,4,Completed
ORD002999,CUST09503,PROD0077,2025-02-21,4,
ORD003000,CUST00029,PROD0085,2023-06-12,5,Completed
ORD003001,CUST05517,PROD0041,2023-07-29,5,Completed
ORD003002,CUST00770,PROD0049,2023-11-27,3,
ORD003003,CUST03082,PROD0028,2022-12-19,5,Completed
ORD003004,CUST01390,PROD0017,2024-11-11,2,Pending
ORD003005,CUST06631,PROD0059,02-07-1999,5,Pending
ORD003006,CUST00894,PROD0046,2025-06-01,1,Pending
ORD003007,CUST00115,PROD0001,28-08-1992,2,Cancelled
ORD003008,CUST06843,PROD0017,2023-03-15,1,Pending
ORD003009,CUST07441,PROD0061,2025-03-27,1,
ORD003010,CUST09561,PROD0041,2023-03-12,1,Completed
ORD003011,CUST06454,PROD0044,2024-04-29,4,Cancelled
ORD003012,CUST04578,PROD0036,2023-12-27,2,Cancelled
ORD003013,CUST06845,PROD0002,2023-02-12,2,
ORD003014,CUST02046,PROD0033,2022-12-29,5,Completed
ORD003015,CUST01874,PROD0043,2024-11-26,1,Cancelled
ORD003016,CUST01820,PROD0068,2022-11-26,1,Cancelled
ORD003017,CUST02184,PROD0067,2024-05-25,2,Pending
ORD003018,CUST09742,PROD0005,2023-06-30,2,Cancelled
ORD003019,CUST05648,PROD0043,2025-07-21,4,Pending
ORD003020,CUST00836,PROD0011,2022-12-16,3,Completed
ORD003021,CUST04591,PROD0025,2025-06-18,5,Pending
ORD003022,CUST09404,PROD0092,2023-10-23,2,Completed
ORD003023,CUST04126,PROD0016,2025-01-09,5,Cancelled
